ID,x,y,impact.ssp126.2050,impact.ssp245.2050,impact.ssp370.2050,impact.ssp585.2050,impact.ssp126.2100,impact.ssp245.2100,impact.ssp370.2100,impact.ssp585.2100
FG66,32.58934,-28.321102,NA,NA,NA,NA,NA,NA,NA,NA
FG67,32.83934,-28.321102,NA,NA,NA,NA,NA,NA,NA,NA
FH1,16.33934,-28.571102,NA,NA,NA,NA,NA,NA,NA,NA
FH2,16.58934,-28.571102,0.4799615715184922,0.35367084949525396,0.4991965130089993,0.48259984590903965,0.48245957142461665,0.2873351768997063,0.5072784639103205,0.4840759540611027
FH3,16.83934,-28.571102,NA,NA,NA,NA,NA,NA,NA,NA
FH63,31.83934,-28.571102,0.5472604545547255,0.4093110244029291,0.5662652369839499,0.5532938872169828,0.5223869144098763,0.4190555875418907,0.4987071108493378,0.5317887763746862
FH64,32.08934,-28.571102,0.5314789637103913,0.3988570976893714,0.5514951605041536,0.5412859658748066,0.5062258662847637,0.40353828383485524,0.48395034964921924,0.5275035468119696
FH65,32.33934,-28.571102,0.5186353618741063,0.37643468336576347,0.5401592569944603,0.5507726229915735,0.5099262760442983,0.39280589542981564,0.49705689814361514,0.5357600526668594
FH66,32.58934,-28.571102,NA,NA,NA,NA,NA,NA,NA,NA
FI1,16.33934,-28.821102,NA,NA,NA,NA,NA,NA,NA,NA
FI2,16.58934,-28.821102,NA,NA,NA,NA,NA,NA,NA,NA
FI3,16.83934,-28.821102,NA,NA,NA,NA,NA,NA,NA,NA
FI4,17.08934,-28.821102,NA,NA,NA,NA,NA,NA,NA,NA
FI61,31.33934,-28.821102,0.5777860990741762,0.3052281269853168,0.5447308404516928,0.6013061743595907,0.5440035751772232,0.47554831300106915,0.5143741947700163,0.5680531616666523
FI62,31.58934,-28.821102,0.558693242584363,0.29054196089209894,0.5230857929024973,0.5778454487480533,0.5234520119884088,0.40783616445963944,0.4952429799295707,0.5436905161300014
FI63,31.83934,-28.821102,0.5844020680918273,0.3022226178463933,0.5826767019336386,0.6129514586558877,0.549006496774844,0.41442983225651375,0.49966014186923874,0.5728891514880393
FI64,32.08934,-28.821102,0.504793996779427,0.4886278953493714,0.5373041739486917,0.5270123458529957,0.48198038912646907,0.461604627808916,0.4814492032710073,0.5095188244099639
FI65,32.33934,-28.821102,NA,NA,NA,NA,NA,NA,NA,NA
FI66,32.58934,-28.821102,NA,NA,NA,NA,NA,NA,NA,NA
FJ1,16.33934,-29.071102,NA,NA,NA,NA,NA,NA,NA,NA
FJ2,16.58934,-29.071102,NA,NA,NA,NA,NA,NA,NA,NA
FJ3,16.83934,-29.071102,NA,NA,NA,NA,NA,NA,NA,NA
FJ4,17.08934,-29.071102,NA,NA,NA,NA,NA,NA,NA,NA
FJ60,31.08934,-29.071102,0.5087432165655774,0.4192767102702857,0.5005860979167884,0.542168900054904,0.498544838743466,0.45713199072647437,0.4962875702828788,0.512187646482301
FJ61,31.33934,-29.071102,0.5888929787200228,0.30986688040093435,0.5452285230115055,0.6165932907623037,0.5525184883267136,0.46973500544433117,0.5224263586086685,0.5660979956410656
FJ62,31.58934,-29.071102,0.5828250515220789,0.2688359888075872,0.5453497292041708,0.6108495011078523,0.5444165688143708,0.4049550437511053,0.5097788366054125,0.5582890831622107
FJ63,31.83934,-29.071102,0.4275017382131719,0.42022692578008364,0.457220381231906,0.4307139486952446,0.4200354671987547,0.41189051848545083,0.44297431825377165,0.42515867004267044
FJ64,32.08934,-29.071102,NA,NA,NA,NA,NA,NA,NA,NA
FJ65,32.33934,-29.071102,NA,NA,NA,NA,NA,NA,NA,NA
FK2,16.58934,-29.321102,NA,NA,NA,NA,NA,NA,NA,NA
FK3,16.83934,-29.321102,NA,NA,NA,NA,NA,NA,NA,NA
FK4,17.08934,-29.321102,NA,NA,NA,NA,NA,NA,NA,NA
FK5,17.33934,-29.321102,NA,NA,NA,NA,NA,NA,NA,NA
FK60,31.08934,-29.321102,0.5511460144665788,0.3456506450321357,0.5258201629116849,0.6264184641719854,0.5368845464107319,0.46553028595535884,0.5088611167683653,0.550926270804806
FK61,31.33934,-29.321102,0.6089120636537768,0.3520799044251353,0.5601594771585632,0.6473458346241374,0.5610239594134496,0.4214832638103068,0.5325849041854694,0.5707155330992422
FK62,31.58934,-29.321102,0.4540396659406913,0.4332432431225342,0.46964333311665896,0.46117234948111346,0.4475489788092731,0.4177025448723699,0.4621713653120873,0.4521846251814958
FK63,31.83934,-29.321102,NA,NA,NA,NA,NA,NA,NA,NA
FL2,16.58934,-29.571102,NA,NA,NA,NA,NA,NA,NA,NA
FL3,16.83934,-29.571102,NA,NA,NA,NA,NA,NA,NA,NA
FL4,17.08934,-29.571102,NA,NA,NA,NA,NA,NA,NA,NA
FL5,17.33934,-29.571102,NA,NA,NA,NA,NA,NA,NA,NA
FL59,30.83934,-29.571102,0.5056865131761984,0.402067235483971,0.4942377050499485,0.542533281344673,0.4984905155523268,0.45589748212174724,0.49129587237633876,0.5079978145922088
FL60,31.08934,-29.571102,0.5573255387977027,0.3314365290294041,0.5375044198354806,0.6301783014244197,0.544025446114775,0.42155192586572915,0.5134813429374121,0.556007592416034
FL61,31.33934,-29.571102,0.49403007487282885,0.48692191523678036,0.4977003897086824,0.5040760871870705,0.47957117292328627,0.4838125875083928,0.4907980512180105,0.4910021963060636
FL62,31.58934,-29.571102,NA,NA,NA,NA,NA,NA,NA,NA
FM3,16.83934,-29.821102,NA,NA,NA,NA,NA,NA,NA,NA
FM4,17.08934,-29.821102,NA,NA,NA,NA,NA,NA,NA,NA
FM5,17.33934,-29.821102,NA,NA,NA,NA,NA,NA,NA,NA
FM58,30.58934,-29.821102,0.5466962412811641,0.3425364586104181,0.50060991342763,0.5979338965095204,0.5388863974873054,0.45894512038234264,0.49018441670856044,0.5302103070381402
FM59,30.83934,-29.821102,0.48928258927542806,0.4792455544110888,0.4864531674314658,0.5103855559547696,0.48287721852131876,0.46540401256886205,0.4831453908618278,0.48586187548177306
FM60,31.08934,-29.821102,0.4727744716922473,0.4666297584124558,0.49018161719155134,0.494979309172856,0.4624749660938736,0.4554797049675095,0.4777163198184937,0.4713874131430579
FM61,31.33934,-29.821102,NA,NA,NA,NA,NA,NA,NA,NA
FN3,16.83934,-30.071102,NA,NA,NA,NA,NA,NA,NA,NA
FN4,17.08934,-30.071102,NA,NA,NA,NA,NA,NA,NA,NA
FN5,17.33934,-30.071102,NA,NA,NA,NA,NA,NA,NA,NA
FN58,30.58934,-30.071102,0.5307857524303895,0.37634055983342307,0.5032678012510169,0.577953582965944,0.5237708287549766,0.47782782971324306,0.4898530072396168,0.5256638788105927
FN59,30.83934,-30.071102,0.47180990796862393,0.4359628483598073,0.4936241911263896,0.5102383984831704,0.4682768614224531,0.461236359725467,0.4814745157699242,0.48008604152050216
FN6,17.58934,-30.071102,NA,NA,NA,NA,NA,NA,NA,NA
FN60,31.08934,-30.071102,0.3362454750440529,0.34821284131238694,0.37768654508725696,0.33978147558554495,0.3307105069293967,0.3392889808515324,0.36881126654109453,0.3485991677619493
FN61,31.33934,-30.071102,NA,NA,NA,NA,NA,NA,NA,NA
FO3,16.83934,-30.321102,NA,NA,NA,NA,NA,NA,NA,NA
FO4,17.08934,-30.321102,NA,NA,NA,NA,NA,NA,NA,NA
FO5,17.33934,-30.321102,NA,NA,NA,NA,NA,NA,NA,NA
FO57,30.33934,-30.321102,0.5105913344975984,0.38376577606160134,0.49466701747941066,0.5422416274800426,0.504144207663297,0.4719847448460172,0.4828930474924953,0.5006933471930077
FO58,30.58934,-30.321102,0.5488669026414651,0.3557123645635939,0.5148039703663596,0.6121377345996522,0.5402844675940829,0.40542503531478086,0.4823786843628749,0.5355291260332835
FO59,30.83934,-30.321102,0.5013979441310801,0.4968504278790077,0.5105055054303117,0.5343261822113032,0.5014418466126142,0.506197831835115,0.5036734116263617,0.5058224093676007
FO6,17.58934,-30.321102,NA,NA,NA,NA,NA,NA,NA,NA
FO60,31.08934,-30.321102,NA,NA,NA,NA,NA,NA,NA,NA
FP4,17.08934,-30.571102,NA,NA,NA,NA,NA,NA,NA,NA
FP5,17.33934,-30.571102,NA,NA,NA,NA,NA,NA,NA,NA
FP56,30.08934,-30.571102,0.5032580900924029,0.40568986516790323,0.48360605306178417,0.5002117806459426,0.4937699515005756,0.4415736260101022,0.4787829432860775,0.48567070472137125
FP57,30.33934,-30.571102,0.5318724941894369,0.36056289274120706,0.5057409741534477,0.5272735836303547,0.5257392709149231,0.4573971552092443,0.48760989170858005,0.49409164901538616
FP58,30.58934,-30.571102,0.5251154726837989,0.39032480455595486,0.5163590974163423,0.5475653432010179,0.5214187383956802,0.4721359977991587,0.4996254694910603,0.5045042249675488
FP59,30.83934,-30.571102,NA,NA,NA,NA,NA,NA,NA,NA
FP6,17.58934,-30.571102,NA,NA,NA,NA,NA,NA,NA,NA
FP7,17.83934,-30.571102,NA,NA,NA,NA,NA,NA,NA,NA
FQ4,17.08934,-30.821102,NA,NA,NA,NA,NA,NA,NA,NA
FQ5,17.33934,-30.821102,NA,NA,NA,NA,NA,NA,NA,NA
FQ56,30.08934,-30.821102,0.49926929609055276,0.40413616479202225,0.48852790902932924,0.4992314406186779,0.5000272816496024,0.46988200065966274,0.48233712551492613,0.4905472212893884
FQ57,30.33934,-30.821102,0.5371625653441046,0.34083194714093723,0.5083082047775482,0.5316315641704443,0.5279161633565252,0.4332128459813507,0.4917446413425692,0.495610200952534
FQ58,30.58934,-30.821102,0.401058825395013,0.39144294989194744,0.4174654725317255,0.3778661335030387,0.3940823238147523,0.31909471091878283,0.39134618154060474,0.3803348558753042
FQ59,30.83934,-30.821102,NA,NA,NA,NA,NA,NA,NA,NA
FQ6,17.58934,-30.821102,NA,NA,NA,NA,NA,NA,NA,NA
FQ7,17.83934,-30.821102,NA,NA,NA,NA,NA,NA,NA,NA
FR5,17.33934,-31.071102,NA,NA,NA,NA,NA,NA,NA,NA
FR55,29.83934,-31.071102,0.46701050725626675,0.48337549281494147,0.4711765036885104,0.4677482746271898,0.46305837430279767,0.44292883119180043,0.4701076412598883,0.4605062830094976
FR56,30.08934,-31.071102,0.46733905337517856,0.4822558314321203,0.4805698690346874,0.4734519874949484,0.4609136699864323,0.45248668889190957,0.47342962117525095,0.462172995031512
FR57,30.33934,-31.071102,0.43928108100448043,0.4532490949718529,0.45811855942655716,0.4437901486388714,0.436941468494576,0.42683005412025044,0.45285524159837665,0.4355659321789359
FR58,30.58934,-31.071102,NA,NA,NA,NA,NA,NA,NA,NA
FR6,17.58934,-31.071102,NA,NA,NA,NA,NA,NA,NA,NA
FR7,17.83934,-31.071102,NA,NA,NA,NA,NA,NA,NA,NA
FR8,18.08934,-31.071102,NA,NA,NA,NA,NA,NA,NA,NA
FS53,29.33934,-31.321102,0.5073695235840882,0.4151753957464018,0.49028418157268755,0.5104901800073108,0.5004837242457643,0.42875238758507267,0.48769296930938694,0.4939618956902902
FS54,29.58934,-31.321102,0.5058775959169998,0.4408585699873415,0.49716463245464254,0.5133166193523613,0.5009616016250111,0.4656024760024616,0.48896357398883394,0.49864957447565333
FS55,29.83934,-31.321102,0.48107238908685335,0.5006002794687043,0.48590645121320564,0.48467961517013425,0.47426030911107275,0.45398376074748725,0.47962726819255247,0.4748910695400871
FS56,30.08934,-31.321102,0.3936848282704575,0.37421105726603304,0.41637188079410703,0.38846377033987906,0.3801010504408118,0.39749578834679133,0.40946564440954575,0.38939351559766167
FS57,30.33934,-31.321102,NA,NA,NA,NA,NA,NA,NA,NA
FS6,17.58934,-31.321102,NA,NA,NA,NA,NA,NA,NA,NA
FS7,17.83934,-31.321102,NA,NA,NA,NA,NA,NA,NA,NA
FS8,18.08934,-31.321102,NA,NA,NA,NA,NA,NA,NA,NA
FS9,18.33934,-31.321102,NA,NA,NA,NA,NA,NA,NA,NA
FT10,18.58934,-31.571102,0.47897002543385675,0.42417357145760354,0.5026092900390328,0.4834028977140493,0.48455566732145816,0.3571253611582627,0.5040850215404178,0.4772144451506276
FT52,29.08934,-31.571102,0.5130592283087867,0.4140172606387907,0.4870208743105352,0.4775482168906114,0.5025490260717291,0.40861263672367154,0.48588427119317096,0.4795257544948621
FT53,29.33934,-31.571102,0.4858557767914473,0.46464953885481786,0.48932963502469945,0.4780451616701342,0.4809667441063531,0.45099102167717003,0.48473041359579033,0.47212721636764937
FT54,29.58934,-31.571102,0.478664356462033,0.46371193071301475,0.4950520635038041,0.48515683654165503,0.4738454335698859,0.45660209080783826,0.48363188372544846,0.46918756741075845
FT55,29.83934,-31.571102,NA,NA,NA,NA,NA,NA,NA,NA
FT56,30.08934,-31.571102,NA,NA,NA,NA,NA,NA,NA,NA
FT6,17.58934,-31.571102,NA,NA,NA,NA,NA,NA,NA,NA
FT7,17.83934,-31.571102,NA,NA,NA,NA,NA,NA,NA,NA
FT8,18.08934,-31.571102,0.46866215327850114,0.4443018824000156,0.49210052693857,0.4733372881349554,0.4719338913019282,0.36963082004643383,0.5017342312760671,0.4736211592048265
FT9,18.33934,-31.571102,0.5156697098201979,0.5419740902529432,0.5360793677481119,0.5169858577649299,0.526190821463626,0.4792293838575166,0.5374161307176091,0.5049763618883855
FU10,18.58934,-31.821102,0.51338257475409,0.49733680407155345,0.5235560999612209,0.5046465564478488,0.5177167326687508,0.4812419072989898,0.5136366354120375,0.48553303106267864
FU51,28.83934,-31.821102,0.5350146626024413,0.3862781454868554,0.49440212673196643,0.5143690505817831,0.5256798598003096,0.44748892760083603,0.48914565676249333,0.5021854664297455
FU52,29.08934,-31.821102,0.4742861682093636,0.39917894712376106,0.46530412569661417,0.4585508625408027,0.4664821580969336,0.3958191898704789,0.46293471428642186,0.454581736372324
FU53,29.33934,-31.821102,0.4514095769957016,0.44827862388486434,0.4643667737855466,0.4448939684946806,0.44587432408788186,0.4258683742613643,0.46005471789965285,0.4406301533445438
FU54,29.58934,-31.821102,NA,NA,NA,NA,NA,NA,NA,NA
FU55,29.83934,-31.821102,NA,NA,NA,NA,NA,NA,NA,NA
FU7,17.83934,-31.821102,NA,NA,NA,NA,NA,NA,NA,NA
FU8,18.08934,-31.821102,NA,NA,NA,NA,NA,NA,NA,NA
FU9,18.33934,-31.821102,0.4679907788305412,0.4305583120197102,0.48882261908916835,0.4721781804627896,0.4705992694024942,0.3696036762343312,0.49798508279386117,0.47480997561319427
FV10,18.58934,-32.071102,0.5322829276788487,0.5410932341448712,0.5430585998475178,0.5216426291686291,0.5368856377405126,0.4918275027916441,0.5453659059096947,0.5016265156448211
FV50,28.58934,-32.071102,0.49430444746355073,0.5156225359730728,0.48450800719726295,0.49728236434246714,0.4884670698236704,0.4632846687373071,0.48239336430412855,0.4880192700211551
FV51,28.83934,-32.071102,0.46199101737325143,0.4475793974132935,0.4623203284130648,0.45942764891512566,0.4573502803820302,0.3979485970472275,0.46536389616790413,0.45370299229438654
FV52,29.08934,-32.071102,0.4350021253641666,0.4370800163025449,0.4543580761843503,0.4420228183528664,0.42694411679720984,0.4300813266558504,0.45116345077270864,0.425345138594512
FV53,29.33934,-32.071102,NA,NA,NA,NA,NA,NA,NA,NA
FV54,29.58934,-32.071102,NA,NA,NA,NA,NA,NA,NA,NA
FV8,18.08934,-32.071102,NA,NA,NA,NA,NA,NA,NA,NA
FV9,18.33934,-32.071102,0.5330460296289109,0.5325452990306733,0.5449605766496439,0.5257117473655508,0.5369542228912081,0.491656250026432,0.5571797296083729,0.524065300813108
FW10,18.58934,-32.321102,0.5901663170982047,0.5456820529115948,0.5996877092794648,0.5620521917744857,0.5951925881966158,0.5454186124656099,0.6165824099541948,0.5686966439047407
FW49,28.33934,-32.321102,0.49500263315942317,0.5271345905516173,0.4893651519524253,0.5053600205319033,0.49303506106579476,0.5203966910845453,0.48884322972045957,0.49480207156114714
FW50,28.58934,-32.321102,0.4030380945106087,0.3685959552670674,0.40142218983762673,0.3845896704858196,0.4012941737945716,0.3156136391201036,0.4058937306247597,0.39990747221846196
FW51,28.83934,-32.321102,0.44575030156253387,0.4467013572150596,0.46490633641357926,0.4513929893875155,0.43735050301150935,0.4417566216423493,0.46210404041930897,0.4368659758660203
FW52,29.08934,-32.321102,NA,NA,NA,NA,NA,NA,NA,NA
FW53,29.33934,-32.321102,NA,NA,NA,NA,NA,NA,NA,NA
FW8,18.08934,-32.321102,NA,NA,NA,NA,NA,NA,NA,NA
FW9,18.33934,-32.321102,0.5295699052101118,0.525591805376222,0.5425942320639122,0.5200354572974595,0.5354880674427183,0.49378464087130847,0.5561389615361634,0.5245660174137411
FX10,18.58934,-32.571102,0.5908414497892926,0.5582831462491876,0.6109653772632118,0.5591498347836906,0.5983044826267849,0.56823049284822,0.6072779657320239,0.5432022518210525
FX47,27.83934,-32.571102,0.5125320996014963,0.5232868498365563,0.5050728492675433,0.5012107793031473,0.5186414570996266,0.5347807813707125,0.4938157017020045,0.494839569824856
FX48,28.08934,-32.571102,0.500480798914786,0.5722747841655093,0.4980767334230038,0.4863841254190412,0.500187750083003,0.5321791409419512,0.492738212464477,0.48809283774551504
FX49,28.33934,-32.571102,0.45496846720906853,0.5044347045600719,0.4750856819255813,0.45451307636641225,0.4559608435859854,0.45971660717447405,0.4716382050866602,0.4525689590432062
FX50,28.58934,-32.571102,0.4279003184619037,0.42694030289219304,0.44284404243615316,0.4207629459615831,0.42432549316759216,0.4061345466403022,0.44216187764773146,0.41937371597829987
FX51,28.83934,-32.571102,NA,NA,NA,NA,NA,NA,NA,NA
FX52,29.08934,-32.571102,NA,NA,NA,NA,NA,NA,NA,NA
FX6,17.58934,-32.571102,NA,NA,NA,NA,NA,NA,NA,NA
FX7,17.83934,-32.571102,NA,NA,NA,NA,NA,NA,NA,NA
FX8,18.08934,-32.571102,NA,NA,NA,NA,NA,NA,NA,NA
FX9,18.33934,-32.571102,0.5546106828153861,0.5609292661324867,0.5675004444320609,0.5377738728579302,0.5596761063187091,0.5356245282286504,0.5750309134752118,0.5366418618522674
FY10,18.58934,-32.821102,0.594748660643227,0.5945125544724303,0.6274028219560073,0.5617594748113612,0.5997602455242298,0.5485071515604975,0.6036009241794822,0.539995055910429
FY46,27.58934,-32.821102,0.5225081562827506,0.5137515359557637,0.5016544982300073,0.521092565401654,0.5218766943877509,0.5295658019082141,0.4946933704583849,0.5144199619001817
FY47,27.83934,-32.821102,0.4873903437762454,0.47547702814973436,0.46714896744701206,0.5008050433132292,0.49118456772738295,0.4434448827502146,0.4590130756768584,0.4992464424106883
FY48,28.08934,-32.821102,0.47441006145409315,0.517612329851464,0.46320082455244166,0.48690824620565154,0.47797979939386454,0.42798700865691336,0.457512072019931,0.4883831420831464
FY49,28.33934,-32.821102,0.4447618578374002,0.4294197899134753,0.45251736933839,0.45270433958047107,0.4484177312975298,0.39895985872940165,0.4530218755258559,0.4572489137673217
FY50,28.58934,-32.821102,NA,NA,NA,NA,NA,NA,NA,NA
FY51,28.83934,-32.821102,NA,NA,NA,NA,NA,NA,NA,NA
FY6,17.58934,-32.821102,NA,NA,NA,NA,NA,NA,NA,NA
FY7,17.83934,-32.821102,0.5168195959485422,0.5207438885101614,0.5343810176414419,0.5101664772838147,0.5211504303371859,0.47636594781825575,0.5329470731608568,0.4944779455431765
FY8,18.08934,-32.821102,0.5678659541479951,0.573950061046131,0.5944615621170699,0.5592254904119439,0.5731357435020398,0.5526825046089544,0.5839457167124599,0.5283097046532759
FY9,18.33934,-32.821102,0.6046860208925366,0.5665070815289069,0.6215041723582132,0.5927039794695969,0.6130663369305637,0.5944948816433568,0.631337463506871,0.5677554422921605
FZ44,27.08934,-33.071102,0.4100018191562264,0.374699532569368,0.41218006262143836,0.4038670224880521,0.409669662093188,0.3311644289877917,0.415512043228335,0.405588149179816
FZ45,27.33934,-33.071102,0.4526690084367327,0.43051218211086206,0.45643250458290374,0.4561108305376946,0.4474158476886693,0.3847330884501509,0.4592135328001711,0.4478675323085074
FZ46,27.58934,-33.071102,0.49998119974897637,0.5411015840503275,0.4918857270697029,0.5077753575030185,0.49577580739167076,0.4608148712454757,0.49134185112953577,0.493886859272695
FZ47,27.83934,-33.071102,0.46150350739033713,0.47830752387471925,0.4651105182160916,0.4741354384869303,0.46483654139748415,0.4000340483762479,0.46313250830079944,0.46963574332161623
FZ48,28.08934,-33.071102,NA,NA,NA,NA,NA,NA,NA,NA
FZ49,28.33934,-33.071102,NA,NA,NA,NA,NA,NA,NA,NA
FZ6,17.58934,-33.071102,NA,NA,NA,NA,NA,NA,NA,NA
FZ7,17.83934,-33.071102,0.4779550206535888,0.44803704878454964,0.5068039423705741,0.48224573602476184,0.4813941620255717,0.40678710801446105,0.5043036782698216,0.47444717099596406
FZ8,18.08934,-33.071102,0.5240835384506664,0.5425770783901623,0.5507845623974805,0.5195535343610123,0.5270540013919375,0.5178381805690173,0.5347495511296185,0.4979141176277127
FZ9,18.33934,-33.071102,0.546852522917449,0.5645825500846062,0.5756390261104081,0.5417842288658024,0.5518210959449049,0.5604419880226,0.5497022953352272,0.5106474668809113
G113,44.33934,10.678898,NA,NA,NA,NA,NA,NA,NA,NA
G114,44.58934,10.678898,NA,NA,NA,NA,NA,NA,NA,NA
G115,44.83934,10.678898,NA,NA,NA,NA,NA,NA,NA,NA
G116,45.08934,10.678898,NA,NA,NA,NA,NA,NA,NA,NA
G117,45.33934,10.678898,NA,NA,NA,NA,NA,NA,NA,NA
G118,45.58934,10.678898,NA,NA,NA,NA,NA,NA,NA,NA
G119,45.83934,10.678898,NA,NA,NA,NA,NA,NA,NA,NA
G120,46.08934,10.678898,NA,NA,NA,NA,NA,NA,NA,NA
G123,46.83934,10.678898,NA,NA,NA,NA,NA,NA,NA,NA
G124,47.08934,10.678898,NA,NA,NA,NA,NA,NA,NA,NA
G139,50.83934,10.678898,NA,NA,NA,NA,NA,NA,NA,NA
G140,51.08934,10.678898,NA,NA,NA,NA,NA,NA,NA,NA
G141,51.33934,10.678898,NA,NA,NA,NA,NA,NA,NA,NA
G142,51.58934,10.678898,NA,NA,NA,NA,NA,NA,NA,NA
GA10,18.58934,-33.321102,0.5789975793266426,0.5637187622549206,0.6435218276121897,0.5521009914001425,0.5919152918533006,0.5344515292557929,0.6351851580898794,0.5831158481674624
GA42,26.58934,-33.321102,0.5130996407809351,0.5060054983509398,0.4910162796595319,0.5029289259659468,0.5053139192782509,0.4724703407529059,0.49180811905830135,0.4932724399446231
GA43,26.83934,-33.321102,0.5169437235759012,0.4859243072200914,0.4932610466204735,0.5092155332056608,0.5131036271256161,0.47667614737780345,0.49304275950557225,0.4949924616262208
GA44,27.08934,-33.321102,0.4826063717547952,0.5361499871600214,0.4764618470360446,0.4735125081180484,0.4760551973968958,0.4381369953944387,0.4817091324004084,0.47168002857753727
GA45,27.33934,-33.321102,0.4295083214540114,0.43187188460482473,0.44513846180170435,0.4317805948464172,0.4261644887379404,0.39301808406494304,0.4468594172843484,0.42318768909525534
GA46,27.58934,-33.321102,0.4548038053189799,0.46355446984591725,0.4707220179571302,0.45922843541058667,0.45032017715484474,0.43134702172695405,0.46965379457558726,0.4500684375595733
GA47,27.83934,-33.321102,NA,NA,NA,NA,NA,NA,NA,NA
GA48,28.08934,-33.321102,NA,NA,NA,NA,NA,NA,NA,NA
GA6,17.58934,-33.321102,NA,NA,NA,NA,NA,NA,NA,NA
GA7,17.83934,-33.321102,NA,NA,NA,NA,NA,NA,NA,NA
GA8,18.08934,-33.321102,0.4549330688429219,0.4188287684670154,0.4784336036111843,0.4580593509545186,0.455674495132383,0.37026249665129546,0.4830060523105788,0.45884767362823986
GA9,18.33934,-33.321102,0.5972674490456926,0.6053012172836818,0.6289471329328988,0.5856286245430626,0.6024885309320152,0.6182805444000035,0.6004901705466794,0.565969653294366
GB10,18.58934,-33.571102,0.6287472435888806,0.6669049025587193,0.6623357825663133,0.6053921216960519,0.6243384121805664,0.6651904760720835,0.6345576865518251,0.5842103744083541
GB37,25.33934,-33.571102,0.45289010271265595,0.4635473094500579,0.4560849197271387,0.45896369565174466,0.4487670252891421,0.40823155028189356,0.4663846709232755,0.45794497809919
GB38,25.58934,-33.571102,0.5107517582817236,0.440590957584853,0.4761912677935124,0.5167536697975952,0.4984800962597335,0.4886171512037837,0.48947066227643227,0.5065496155977953
GB39,25.83934,-33.571102,0.5182027251372716,0.4500516361173262,0.4846413487918051,0.5239925129752727,0.508526920617448,0.48597401179791333,0.4908953324992657,0.5188571996471284
GB40,26.08934,-33.571102,0.5311033055564588,0.4532430235194922,0.495684512696027,0.5406016578042222,0.5265413316721761,0.5017645662402794,0.49950111098372835,0.5262159722042158
GB41,26.33934,-33.571102,0.5529998009557495,0.47674642703143744,0.4988399888181559,0.5626263905284389,0.5396888529683731,0.49806520556487477,0.505597468662476,0.5383901029261057
GB42,26.58934,-33.571102,0.5454244586539606,0.4558507304642526,0.501431470377673,0.52542625919552155,0.5391558347263928,0.47516946815159367,0.4980103602341593,0.5131982750556154
GB43,26.83934,-33.571102,0.5343004599580505,0.478875373816103,0.499062552729981,0.5201409223550367,0.5251051993332616,0.4985668163301282,0.4981086409286597,0.5050719763668656
GB44,27.08934,-33.571102,0.4826063717547952,0.5361499871600214,0.4764618470360446,0.4735125081180484,0.4760551973968958,0.4381369953944387,0.4817091324004084,0.47168002857753727
GB45,27.33934,-33.571102,NA,NA,NA,NA,NA,NA,NA,NA
GB46,27.58934,-33.571102,NA,NA,NA,NA,NA,NA,NA,NA
GB7,17.83934,-33.571102,NA,NA,NA,NA,NA,NA,NA,NA
GB8,18.08934,-33.571102,NA,NA,NA,NA,NA,NA,NA,NA
GB9,18.33934,-33.571102,0.49940520649762316,0.47633405167452975,0.5272642329243434,0.4983403653289694,0.5029805708396767,0.45470829076368896,0.5189289928878535,0.4850549807247855
GC10,18.58934,-33.821102,0.5338529803034568,0.5918288393395271,0.5620582528428785,0.5252540649384265,0.5294553264198294,0.5607518076376083,0.5711798314504555,0.5390701943002847
GC11,18.83934,-33.821102,0.5484568079877753,0.5827451578569234,0.5790028560404593,0.5332965005539662,0.5431948269038065,0.543821524501364,0.5915872020957922,0.5576970948620754
GC12,19.08934,-33.821102,0.4978368321391564,0.710055675136719,0.5269067011206394,0.5000290760701307,0.49848750025753413,0.6093661555031424,0.5312914769298567,0.5009534622104144
GC23,21.83934,-33.821102,0.4539532160420289,0.39963636870800323,0.47994350021183907,0.4553842654425713,0.44383899239560615,0.35438292954054074,0.4891255258089141,0.46048701538990505
GC24,22.08934,-33.821102,0.47014289723810804,0.38074576239616814,0.48839400735009025,0.47085205639102085,0.4577297522317627,0.2980905233227234,0.5003792171623014,0.4733164609471789
GC25,22.33934,-33.821102,0.5165045042104713,0.3320888158263177,0.5206140845305556,0.504406266373888,0.4833082733448486,0.29836323006614807,0.5370507469096668,0.5104069171050555
GC26,22.58934,-33.821102,0.5296836405059195,0.3119959974362521,0.5230425291305482,0.5146837605404757,0.49653130916508664,0.2989320006034543,0.5487913698566147,0.5210322074913462
GC27,22.83934,-33.821102,0.5285201798559463,0.3452683692665639,0.5230343795653599,0.5147635020348331,0.49936067324781236,0.3079861476645246,0.5404870014916507,0.5231285635684216
GC28,23.08934,-33.821102,0.5106635785738238,0.4222976689026791,0.507659568690559,0.4967673210679231,0.4919761727223591,0.3201403384835856,0.5180660195974738,0.5030339796944839
GC29,23.33934,-33.821102,0.5049530469419908,0.48535164893777893,0.5058902018685267,0.4914865159734984,0.4877883116650522,0.3900265776142143,0.5133000669478179,0.49856944207642767
GC30,23.58934,-33.821102,0.5070931391000324,0.5453083008314195,0.5056632644958671,0.4929436161622683,0.4899774974894774,0.43338737062603505,0.5133681590958058,0.502543163983333
GC31,23.83934,-33.821102,0.5012199395905982,0.6463896726797104,0.5002861980172427,0.490855097220036,0.487440704815488,0.46382893537973463,0.5063638129445323,0.4981035726634515
