ID,CoralExt,seagrassExt,mangroveExt,Cropland,Nb_sp,FRic,FDiv,FEve,FDis,FSpe,FOri,std_corals,std_seagrass,std_mangrove,std_cropcover,std_Nb_sp,std_FRic,std_FDiv,std_FEve,cdd_ssp245,cdd_ssp370,cdd_ssp585,evspsbl_ssp245,evspsbl_ssp370,evspsbl_ssp585,npp_ssp245,npp_ssp370,npp_ssp585,pH_trend_ssp245,pH_trend_ssp370,pH_trend_ssp585,r10p_ssp245,r10p_ssp370,r10p_ssp585,tap_trend_ssp245,tap_trend_ssp370,tap_trend_ssp585,sst_trend_ssp245,sst_trend_ssp370,sst_trend_ssp585,sst90p_ssp245,sst90p_ssp370,sst90p_ssp585,ts_trend_ssp245,ts_trend_ssp370,ts_trend_ssp585,ts90p_ssp245,ts90p_ssp370,ts90p_ssp585,ts90Int_ssp245,ts90Int_ssp370,ts90Int_ssp585,r10Int_ssp245,r10Int_ssp370,r10Int_ssp585,sst90Int_ssp245,sst90Int_ssp370,sst90Int_ssp585,hzd.mn.ssp245.2050,hzd.mn.ssp370.2050,hzd.mn.ssp585.2050,exp.mn.wioo,hzd.sd.ssp245.2050,hzd.sd.ssp370.2050,hzd.sd.ssp585.2050,exp.sd.wioo,wgts.Exposure,wgts.ssp245.2050,wgts.ssp370.2050,wgts.ssp585.2050,imp.ssp245.2050,imp.ssp370.2050,imp.ssp585.2050
GF21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4287424192775022,0.40763753392617014,0.44601600242097034,0.4113292808771279,0.5487829015849681,0.575308339598204,0.37810498310053264,0.3832071753158758,0.3564780751194834,0.4129232130256426,0.6328752100804544,0.6723980464754763,0.5572510772095202,0.5785557445813333,0.6463851701070534,0.4504319971167643,0.24874994208156634,0.5704834517152564,0.25590320459357846,0.4116338544402279,0.23087430107713858,0.3490737164150764,0.3198671604932536,0.35658688635873287,0.22084952957597825,0.39750696588685996,0.3810417703212433,0.24910723393762726,0.24946274081637554,0.3281626173730791,0.7460693479938373,0.7505372591836245,0.6822797980999453,0.5186163253353057,0.45602269655960254,0.49776825235352923,0.7014627451546411,0.6635077939436699,0.7132820620116633,0.43691269797024107,0.4652574599149217,0.4966972902332135,NA,0.161785237594323,0.15831952958247705,0.15826013203145917,NA,NA,2.700572094629555,2.9387243705303225,3.1384865149390837,NA,NA,NA
GF22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4284603251195241,0.4075598777116995,0.44588329527107606,0.4112530655063829,0.5488482620315083,0.5754517140204862,0.3963543960096889,0.36439028805069784,0.37301076857841237,0.41269627094124883,0.6040591077174269,0.6725386876111189,0.5569831166595269,0.5783378227939603,0.6461625351898327,0.4501043673914957,0.24910723393762726,0.5703429555745924,0.24874994208156634,0.3897852305135414,0.2299381496228224,0.3414219027476486,0.31971534556997877,0.35045420548775974,0.2133784463664657,0.39352258836172,0.3780122603954997,0.2483908446525599,0.23750618880192373,0.3277424039211158,0.7447483989103281,0.761656804642603,0.6807415014101691,0.5187398077758276,0.45608723522988026,0.4978905503503269,0.6980974381997019,0.6618400465759361,0.7141609631538658,0.4361060247970743,0.45941661784142335,0.49710230696823676,NA,0.16259650094682035,0.1605453156888686,0.1578785921793012,NA,NA,2.6821365912401114,2.861600887389061,3.1486365574104087,NA,NA,NA
GF23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42310971582909873,0.40941512237645206,0.43815710433206373,0.4049006386993934,0.551406635954513,0.5792836666408353,0.36284628905797417,0.2729458453112892,0.35852946669810687,0.40787031566452164,0.5978767512493204,0.6774390186026303,0.553255055092034,0.5747357057750971,0.6418996267478093,0.4453519308965782,0.26561735448205326,0.5634808505219567,0.17776442982452803,0.25750729232241043,0.20274664676581217,0.3047918950248765,0.3065523637887128,0.31615735871498685,0.197434285342552,0.38944120063347887,0.3765206209372149,0.2578239510524711,0.23623103223274902,0.3273204798391764,0.7384781219787907,0.7556846702293009,0.6792267943546474,0.5213368062318575,0.4575688343747878,0.5004585578627228,0.7090201834618125,0.6786273129421139,0.7139403691484556,0.4233833552428068,0.4425853939747907,0.49039696624357065,NA,0.17438459194443917,0.1748221640089995,0.16575368972930868,NA,NA,2.4278713533228977,2.531632052970167,2.9585885360647772,NA,NA,NA
GF24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42267640869410544,0.4092611888217462,0.4380209658660995,0.4044274564017322,0.5512091794918899,0.5790650438338932,0.29323599710736575,0.37425384389422517,0.3015348226303433,0.4077927528514191,0.588746934493617,0.6772914656207328,0.5533212568098138,0.5748787351877361,0.6420071289793579,0.44488627735394587,0.265045682891634,0.5634124133214482,0.17887333792699078,0.26122063678063095,0.20627218754159415,0.3015348226303433,0.3046139750718148,0.30947033154337344,0.17887333792699078,0.38472262107713334,0.3782902526439975,0.26977402502241277,0.23580059103931003,0.3267552218725737,0.7302259749775871,0.7498315197550686,0.6781800504227474,0.5212748830724413,0.4574402091806364,0.5003974166201991,0.7043681241382472,0.6725386876111189,0.7115514325934569,0.4162511273010304,0.4484279850228124,0.4855575948838321,NA,0.1767594745111074,0.16659753007268202,0.16987638797465407,NA,NA,2.3549013621607795,2.6916844735163563,2.8582995004360368,NA,NA,NA
GF8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42361422126607545,0.41284759360318196,0.43672441121182076,0.40505810118094693,0.5545151472943808,0.582367156722377,0.29303331800519455,0.3896133070460877,0.33700806529894356,0.4396504364181977,0.7001389058145403,0.7154969492894228,0.5508803334854976,0.5716102482216392,0.6373609635815425,0.44601600242097034,0.27574501299906534,0.5617068213699932,0.2313374661885337,0.28993428186062453,0.2979637924395303,0.30567634600434124,0.24119461002560716,0.3042570921740261,0.10485042921252373,0.2808309651073594,0.2512141968265246,0.3216710840341943,0.2994848604560587,0.3689172852727335,0.6574707221241328,0.6802846544300211,0.6210631381613744,0.5241904536961762,0.4607720571064032,0.503026734780513,0.5146726873618066,0.3470899903527773,0.5382077423095112,0.40139396933835314,0.42338935648598053,0.47348571918756255,NA,0.14829904684674902,0.15777071354062058,0.15046216960034517,NA,NA,2.706652388353853,2.6835738204161204,3.146875526554127,NA,NA,NA
GF9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42325397181286645,0.41269627094124883,0.43645069562023175,0.4042694625396489,0.5544487066233895,0.582293234801446,0.39676690949452387,0.3878838977341776,0.3549446051492105,0.43931171075347186,0.7003268241446329,0.7069666819948051,0.5508146013135399,0.5716808415453694,0.6374647139291344,0.44568413436098436,0.2754945892948326,0.5615708110386184,0.2327079233292359,0.29035403681573607,0.3028154041481166,0.306027753953618,0.23957977265802746,0.3075927291493552,0.12739571748997197,0.30171887994927066,0.2805958992654884,0.3230029935013116,0.28605963085154434,0.36459478875719503,0.6613319368305507,0.6943236539956582,0.6287287854259425,0.5240661618044024,0.46058051644076997,0.5029655784786761,0.5181842612655739,0.32618684633010636,0.5476083901187261,0.41175519526536153,0.4231795744095972,0.4780455629136112,NA,0.14138124940770846,0.16033635744918542,0.14500862617728,NA,NA,2.9123748516181354,2.639323863545505,3.296669829346411,NA,NA,NA
GG12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42654773938474855,0.41170992608318685,0.44133831461328604,0.4086442454208837,0.5533212568098138,0.5804532676240111,0.3528323874903811,0.3129538996518814,0.32001874323423574,0.43842918896138156,0.6980974381997019,0.6977311934177456,0.5527259100864391,0.5735945292701827,0.6395574034327651,0.4487250141334122,0.26896044922901163,0.5654728821882415,0.2644696778677543,0.414654854704605,0.4648397971366041,0.31568356881580745,0.29097981653818755,0.3338755459231438,0.14264178296072186,0.3264714265867047,0.31147661862271,0.33623336011874994,0.238343195357397,0.3291365632111088,0.6589496522283438,0.739996629363055,0.6690783803668096,0.5227623321534512,0.45955758626110926,0.5014979841231183,0.6367401924712094,0.5674101263235646,0.6468316634927084,0.4234911578533296,0.45046547187526165,0.5001006428758837,NA,0.14633157843553335,0.16459359900798537,0.14401558603503103,NA,NA,2.894051730877074,2.73683469217662,3.472545275441485,NA,NA,NA
GG13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4275413041332254,0.41155775414448337,0.4428829317791985,0.41033621457956976,0.5525937532586679,0.5789922166049686,0.29719333877654996,0.39627177476202896,0.36263903641845757,0.40059770124653116,0.6979141299421189,0.6952081049751232,0.5538513436585047,0.5749502820712111,0.6410428938710303,0.4493168261653156,0.2638892623419836,0.56727128568706775,0.2678621778815254,0.45801871394516835,0.5235692012988082,0.3281626173730791,0.3129538996518814,0.35056852691085433,0.15766299069616987,0.33904761990600935,0.32885922031808557,0.3306489599412118,0.22555247835706368,0.31246401753690684,0.6673230004081705,0.7477551061274649,0.6840003142663406,0.5218323576667104,0.45904523469328845,0.5005808406486147,0.647055526208669,0.6362251288566739,0.6732447781274262,0.4199526429796333,0.4673673183121572,0.5124094898802217,NA,0.14884579793437458,0.16523540419288058,0.14145297839861967,NA,NA,2.8213940118402836,2.828493812177175,3.6224722567257155,NA,NA,NA
GG14,NA,NA,NA,360000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3510849585851268,NA,NA,NA,NA,0.4266899248170596,0.41148162514965736,0.44174200620798243,0.40887582678268647,0.5529242421300413,0.5801602924672489,0.34860995733097006,0.39410948795871625,0.3409262226252498,0.40132193224906737,0.6964608929382329,0.6939722460463821,0.5530565282749095,0.5738793172845631,0.6400859483145843,0.4487908205081101,0.2678621778815254,0.5659558886482356,0.26813821660475323,0.4584039463925761,0.5376984797809783,0.31014385554340745,0.30514670025603635,0.3289979838555722,0.16380239371769334,0.35505477216405473,0.3495356644757565,0.33187042937003036,0.24316143243062951,0.30672657275540366,0.6671891635987632,0.7431301422602744,0.6917201220843854,0.5223902125559877,0.45923743669907136,0.5013145511648612,0.6310827147272665,0.6176913194964802,0.6549280242217574,0.4216893827754388,0.4675802686955276,0.5102895386652614,NA,0.14398678142704222,0.16005912570083392,0.1434007415984758,NA,NA,2.92866733040427,2.921297155961483,3.5584860508886322,NA,NA,NA
GG15,NA,NA,NA,810000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.40432994388348675,NA,NA,NA,NA,0.4735686006992556,0.4701929798242234,0.4788489495536134,0.3859595875790846,0.43168562435602525,0.3655111439048068,0.5604172776257872,0.6489752773153907,0.5564478810217415,0.3973427812065654,0.6908682535202306,0.6431957759941483,0.4194734281657797,0.5006419822175878,0.4610911127183853,0.530245950839396,0.537762107505534,0.5243147665230292,0.26868734415370776,0.4647764984072185,0.5421740330165837,0.3147289733934569,0.30532358882455873,0.3377773297710248,0.1679811744920924,0.36439028805069784,0.362015286239905,0.2940419939779101,0.24469575919753916,0.30171887994927066,0.703388957629049,0.7440967954064215,0.6997642522136646,0.6504643355242434,0.40987620381636064,0.6077420288456007,0.6342860792801294,0.6247973013495659,0.6545693396768165,0.44619896035126594,0.495237127676258,0.5027054445714301,NA,0.16334732749789596,0.15036092145581528,0.1310508105268661,NA,NA,2.7315963302614383,3.293655844093688,3.8359583015961034,NA,NA,NA
GG16,NA,NA,NA,990000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4246913549925931,NA,NA,NA,NA,0.4698794910226169,0.4667982241747746,0.47244537327060904,0.39166450426384053,0.4330061780258381,0.362015286239905,0.5605527522980956,0.6726795201608236,0.5587963681479076,0.392596142496181,0.6886889519443508,0.6413634876873221,0.4193267469738499,0.5008865499657252,0.4480003184575357,0.5311247972951517,0.5396111052628427,0.5219562921945233,0.27004332972274153,0.4697540491606041,0.5443647515951454,0.3167855052498822,0.3022688065822544,0.34030352722023804,0.1742976250164743,0.36812355073622216,0.36490094649222565,0.29444219763182616,0.2670280622116825,0.3147289733934569,0.7045652796427391,0.7313126558462922,0.6870461003481186,0.6457184784086589,0.4197664999202894,0.6139524317782054,0.6359170599947033,0.6319759935112211,0.6558900176843423,0.4466856853859047,0.4993769344233016,0.5019818365007335,NA,0.16194379433361927,0.14765315000422247,0.12867791614559382,NA,NA,2.758276025481351,3.382094688863873,3.901072161696818,NA,NA,NA
GG17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42647661547627563,0.4116338544402279,0.4414056336417168,0.40872146966884654,0.5531226908459639,0.5802335000797106,0.3548343394387631,0.39166450426384053,0.3956923110963577,0.386662055376238,0.6437398333831009,0.6396629375952437,0.5529242421300413,0.5738080888616859,0.6399800641022192,0.44865919531943127,0.2684132693033295,0.5658868350840516,0.2719028104697661,0.4733815279288433,0.5483257041281533,0.3267552218725737,0.3126275914990215,0.3498809488203774,0.17776442982452803,0.36881832162202244,0.3640829400052967,0.3086215590818658,0.2673071091279077,0.33866806316944936,0.6883580997750032,0.7321378221184747,0.6659921053628675,0.522452220352635,0.4593014852763797,0.5014368395070875,0.6399800641022192,0.6306875770871315,0.6675911788338263,0.4241624863760144,0.46820335967368687,0.5152953124174121,NA,0.14617525041447493,0.1496552086853088,0.12455438010610913,NA,NA,2.9017394201365563,3.128547036797183,4.137111131526863,NA,NA,NA
GG18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42718692217123577,0.41094791470382797,0.44261485619014485,0.4100296591859926,0.552263585825645,0.5789194128347335,0.3819477894866846,0.3103114848276345,0.2749913627414582,0.37349017015806174,0.642114723211042,0.6386114854624404,0.5539839975790296,0.5750934403595241,0.6414705333018932,0.44905392202684585,0.2633043571276041,0.5670631607777862,0.2734622159127004,0.477547779647365,0.5516042047432874,0.34930491559295335,0.32632923493159466,0.42057046685191807,0.17996055983633827,0.37009928937455955,0.36128375579779726,0.2875877068640819,0.2950390677502405,0.33917385060593064,0.7146039106754425,0.7079872922152535,0.6649391271349485,0.5215845448382969,0.45859643283537294,0.5003362754608874,0.6540928192602722,0.645607715417787,0.684158243880029,0.42894531796830276,0.4642494090944193,0.5127489796756349,NA,0.15139660678604444,0.1493351837096666,0.13446199685956137,NA,NA,2.833255824382469,3.1087744867746663,3.8133375351488707,NA,NA,NA
GH14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4261919111383141,0.4126205676119,0.44012400222117454,0.40841238931383583,0.5537187427940229,0.5810403822911131,0.35615106887383874,0.2936399341275187,0.36871928595807285,0.43917611133204687,0.6941477821648583,0.6943236539956582,0.5524616478608583,0.5730259529545083,0.6390310332546316,0.44846166403486765,0.2703117035237977,0.5646468528968585,0.270579153914283,0.4326593030831918,0.48919686786538613,0.30810856619530286,0.3070740084564527,0.32137268705788613,0.14040691551355047,0.3187995289203437,0.32226522452161865,0.3292749590216471,0.2596959202410068,0.34326155975768274,0.6638962936228853,0.7235084042834656,0.6545693396768165,0.5230725666127057,0.4601332722727719,0.5019260059358518,0.6247027618727715,0.5642347648666465,0.651273932032516,0.42237661610053134,0.45104383733080655,0.5055192944204051,NA,0.14610553638942042,0.15961865249285445,0.13638854526238187,NA,NA,2.890900827842386,2.8257589591604786,3.706464450133228,NA,NA,NA
GH15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42612068271543696,0.4120898561203173,0.43978581804429584,0.4081028181175163,0.5534536995419655,0.5808200315013753,0.36832241997494425,0.3610739821058558,0.37819764714380244,0.43761216343725956,0.6412565327250708,0.6888548127434786,0.5525276941415925,0.5732390135945713,0.6392413220307592,0.44826402005083127,0.27004332972274153,0.564440732265227,0.2711113139608098,0.43733930392634457,0.4937919630090193,0.3106458506663418,0.307420144630919,0.3276019535245237,0.1468327483550585,0.32329659554092866,0.3281626173730791,0.3301015146944964,0.26182191198658344,0.3299642069619577,0.6635077939436699,0.7237564895327291,0.6693510400587883,0.5229484579967666,0.4598135387617702,0.5018037121647486,0.6202359256531536,0.5678966435079706,0.6486342667872439,0.423564107977529,0.4532693108998283,0.5069730864314076,NA,0.14380953434949237,0.14859134312025796,0.13618103079813423,NA,NA,2.9453131177531287,3.050442249068227,3.7227878468838367,NA,NA,NA
GH16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4260494332920738,0.41216575681379125,0.4396504364181977,0.40794784744598644,0.5535861948126748,0.580966907566376,0.3725297267005129,0.3756747734663779,0.39494439060555037,0.4363137378283192,0.642438060185905,0.6440674148017959,0.5523956143953471,0.573096952512466,0.6391361345648565,0.4481981135814807,0.270579153914283,0.5642347648666465,0.2721648726222509,0.4440864503900867,0.499174592217752,0.3087919313822209,0.30585221783514166,0.3292749590216471,0.1488045150147339,0.3254719241948881,0.3306489599412118,0.31230016204016325,0.2627148808403911,0.3207732056453526,0.6787768460750193,0.7242549870009347,0.6769970064986883,0.5230105098232497,0.45987750381648856,0.5018648588550297,0.626414144836769,0.5795754943764876,0.6475044944285699,0.4241305734644713,0.4561057192430705,0.5053260096485903,NA,0.14729660324322952,0.14862646709824034,0.13170192052405352,NA,NA,2.8794321398172937,3.0688054970827636,3.8368917297322143,NA,NA,NA
GH17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42590687131320554,0.4123932890892617,0.4394472477019044,0.4077927528514191,0.553785036605075,0.5811874053177984,0.30930119207282825,0.315841756119971,0.31488872943633545,0.4353531471031416,0.6427622334012429,0.6422224096703485,0.5521316082640361,0.5728840156446146,0.6388210882781711,0.44813219450673375,0.2713760381412186,0.5640289499847764,0.27268638328845685,0.4495795342357327,0.5035771715691497,0.30930119207282825,0.3063778253663055,0.3313292939602497,0.1525328051536093,0.3260442600737663,0.3298267194373328,0.32122315392498063,0.26359737597992666,0.33092161963319044,0.6707250409783528,0.7245054107051674,0.6698984853055036,0.5231966951372706,0.46006934388853976,0.5021094496496731,0.6259366888309092,0.573096952512466,0.6466082121694658,0.41955536349982864,0.4517163901356375,0.49960513708568455,NA,0.14778787800297125,0.15156295614943482,0.13677638724225602,NA,NA,2.8389024131694587,2.980387830983343,3.652714822777066,NA,NA,NA
GR245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42704502599078137,0.4142045139226969,0.4386330849604557,0.4092611888217462,0.5553801108577711,0.5834790342273569,0.2603095556061373,0.3886644396278952,0.3674251959110135,0.44147293780027025,0.7424927076775896,0.7965315761257441,0.5499611945041712,0.5705537290092934,0.6360196692770669,0.4491196665145024,0.27917103693824846,0.5625242337263913,0.20960437208989902,0.2822273158392302,0.501559129052837,0.25907717441152284,0.26618476766480853,0.29563187586175277,0.11747366169579974,0.2069533304324507,0.3858715574655687,0.11747366169579974,0.17996055983633827,0.3361037063771147,0.8041753182083676,0.742176048947529,0.6338814506485382,0.5249988664171696,0.4616648555788781,0.5039441625796542,0.6227316474232301,0.6459403053182479,0.6567384402423172,0.39943879009072286,0.4411979785885367,0.5152571628042931,NA,0.20233870690067307,0.196263658749435,0.1471362673827512,NA,NA,1.9741096313658122,2.2479861090931936,3.5019045403940754,NA,NA,NA
GR246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4271159843553855,0.41412936242181037,0.43883683816240493,0.409338170639966,0.5553134932073118,0.5834047298078704,0.2851737283258956,0.3450719757782425,0.28106535458718995,0.44133831461328604,0.7428107342201127,0.7958183493247203,0.5500267684304381,0.5706240258261458,0.6361223588355723,0.44925111856323413,0.27893110366674934,0.5627289517551212,0.21088815967468058,0.28291666333753546,0.5027821132493112,0.25876585414728465,0.26590158876306813,0.29543472035726104,0.12101770408824433,0.20895229123642495,0.38674964360442876,0.11363817102267781,0.17185843891848962,0.3287202719583587,0.8179265059637699,0.7487858031734753,0.6377764634236199,0.5249366487022995,0.4616011414585979,0.5038829954197562,0.6284373483831142,0.6495457945122403,0.6585780972523514,0.402911882839252,0.43818787819386185,0.5086077605952282,NA,0.20382587062440757,0.19950530317349865,0.1570033663909414,NA,NA,1.9767455505277964,2.1963720824643658,3.239470415741183,NA,NA,NA
GR247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38918269651292436,0.39385821033452395,0.386837183196194,0.6577158698078985,0.5111712201347579,0.7677457715555522,0.45821137358846986,0.467050396817091,0.48409645943989615,0.23998705261488323,0.46051665156662575,0.4540168164958928,0.32632923493159466,0.411861983595486,0.39486108521136537,0.4157764944528533,0.5913557545791164,0.7842270179070799,0.5400585403223349,0.5470225166022441,0.7576186076831921,0.6358145308026543,0.7516091553474401,0.7796949104536062,0.3725297267005129,0.46300086473596563,0.5988387568818843,0.5843727133331194,0.6104727232499072,0.6381932998141399,0.41307436827760186,0.38814450237763864,0.37510809665773837,0.6961011926114693,0.642438060185905,0.6166137590051962,0.27084568829108907,0.4261919111383141,0.5011311206840167,0.4615384217113389,0.5126687654357704,0.5799217603835195,NA,0.14901712917305648,0.1100766898049454,0.15767158871971138,NA,NA,3.0972172412162458,4.657378109245595,3.678035878831862,NA,NA,NA
GS245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4273996126448153,0.4135271684992757,0.43897259463109395,0.409568935800139,0.5551802991236539,0.5833304511718346,0.304969469535881,0.37019733112848613,0.37243331995021967,0.4416075016022608,0.7460693479938373,0.8041753182083676,0.5500923544075198,0.5706943421961318,0.6362251288566739,0.449382521513173,0.2786904554493271,0.5630021384655388,0.20829320411143573,0.27796417025842046,0.49220010407049686,0.2627148808403911,0.265045682891634,0.29444219763182616,0.10945519033048122,0.20960437208989902,0.3804955245024692,0.10945519033048122,0.16082216123109822,0.3266134220000821,0.8168991545566655,0.7612421224557896,0.6373609635815425,0.5248744363937307,0.4612824395369654,0.5038218290735679,0.6219877396045004,0.6462738018868913,0.6591980399476937,0.4028230916670365,0.43973797651857,0.5147900793916467,NA,0.20403745333197276,0.20201163688060575,0.15000910303507703,NA,NA,1.9742605344697952,2.1767952743161367,3.4317256018207907,NA,NA,NA
GS246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42747046858394894,0.41337634565899106,0.43910828813229585,0.4096457975850554,0.554980610708516,0.583181971086886,0.2884485674065431,0.26359737597992666,0.3207732056453526,0.441540227112583,0.7470760784739668,0.8033650137370727,0.550223562595101,0.5708350337170092,0.6364309110356291,0.4495138755279715,0.27820699388674897,0.5631388305720023,0.20895229123642495,0.27941026026841226,0.4940367805438603,0.26241840249068205,0.26475822682690986,0.29424232653258386,0.11363817102267781,0.21398573455320868,0.38221853830968855,0.10485042921252373,0.15926638228484472,0.32632923493159466,0.8139247241611556,0.7608299413100543,0.6368434492188533,0.5247500279378102,0.4610911127183853,0.5036383347888773,0.6277596930553719,0.6500041789188569,0.6620949813059822,0.4017797106098346,0.4321090981004485,0.5111847589108215,NA,0.20479859236358894,0.2073039799833066,0.15469679333912884,NA,NA,1.9618284772999584,2.084422586267975,3.304430220413127,NA,NA,NA
GS247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3890964362657744,0.3931862932557252,0.38753575995173795,0.6571039913548944,0.5111098663226206,0.7686625338114664,0.458468118112316,0.46610413631230957,0.48471204819984287,0.2387578775442104,0.4608358860663577,0.45485922794803624,0.3266134220000821,0.4126205676119,0.39527720474983363,0.41547797359669947,0.5921296843354784,0.775463435111362,0.5403784117367804,0.5464375457326732,0.7556846702293009,0.6364309110356291,0.7470760784739668,0.7819204275860334,0.3721437004048177,0.4633818973913629,0.5989995890861811,0.5844473566867504,0.6097857567975202,0.6393465958590006,0.4132254123700174,0.3878838977341776,0.3739679487174057,0.6948532997439636,0.6428704780500025,0.6152773789228666,0.27524337451144937,0.425764224939812,0.5007642657716015,0.4617107911817988,0.512245101001839,0.5794208527649746,NA,0.1485589776901682,0.1093461332035972,0.15684177632358604,NA,NA,3.107929243729276,4.684620168946106,3.6943017756286447,NA,NA,NA
GT245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4276829141886686,0.41375319644113506,0.43931171075347186,0.4097994315445979,0.5552468893033442,0.5832561982784236,0.36243145277845507,0.33955168421975374,0.3845451048138833,0.44187645180567087,0.7508927660623727,0.8110981716931299,0.5501579524556539,0.5707646781496155,0.6363279795274545,0.4496451807709101,0.2784490872272291,0.5632755887881792,0.20488654722778388,0.27320445400037374,0.485450327784979,0.26061448711721646,0.2684132693033295,0.2981553598428314,0.09392687393566135,0.21024960927038644,0.3766142986525334,0.09392687393566135,0.15430000838694122,0.324462559493497,0.8391778387689023,0.7596080689508771,0.6366370173181983,0.5248122294770393,0.4615374186061716,0.5036994987709656,0.6236669168155575,0.6449452278359452,0.6589496522283438,0.40635424237090606,0.43699356598134426,0.515521805226607,NA,0.2105262891511819,0.20414123471220522,0.15031144652643122,NA,NA,1.9301828954914857,2.140643298241094,3.4296909326593172,NA,NA,NA
GT246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4277536887579413,0.41345177086309987,0.43958272237421286,0.4099529463473826,0.5549140752043401,0.5831077695565443,0.3495356644757565,0.39089831989616863,0.3748239142801342,0.44174200620798243,0.7519700793111526,0.8120249119245374,0.5502891848461442,0.5709054089287716,0.6365339235695477,0.4497108151538558,0.27796417025842046,0.5633439927521934,0.2069533304324507,0.27473854800963815,0.4867412627092659,0.2638892623419836,0.26813821660475323,0.2977718088506052,0.09972236103545692,0.2157729820929201,0.37782663852369497,0.09972236103545692,0.1525328051536093,0.31599968573365955,0.8110981716931299,0.7588053899743926,0.6426540823624991,0.5246878317616367,0.4611548971696146,0.5035771715691497,0.6250812953966156,0.6489752773153907,0.6641560650974859,0.4046260707296764,0.4415555339063286,0.5152418422541177,NA,0.20438423620518303,0.20259252525600296,0.15285731913898087,NA,NA,1.9797322838708014,2.179525297630619,3.370737136804354,NA,NA,NA
GT247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38935507861165186,0.3937743676843671,0.38736140449033524,0.6557693267022198,0.5110485148528081,0.7620740224507847,0.45795447468367423,0.4663566367513562,0.48446585236498907,0.238343195357397,0.46070821919354793,0.45447064763387085,0.3264714265867047,0.4122416291760627,0.39602367266567495,0.4162234894410672,0.59174233472799,0.7759774226626872,0.5405704456012006,0.5462427536152825,0.7541752025937485,0.6369467877520492,0.7508927660623727,0.77344722991201,0.3728185496393907,0.4634453738097623,0.6000485197643919,0.5834790342273569,0.6094433598747178,0.6392413220307592,0.4144298058166688,0.38770992412818156,0.3752972381272285,0.6952081049751232,0.6426540823624991,0.6153661116016461,0.2744849242719548,0.4254786779576029,0.5009476923348367,0.4616965110512661,0.5124414338612732,0.5783766414333048,NA,0.14849968642181027,0.10996209174111893,0.1550372830052682,NA,NA,3.1090739797242857,4.660164478024859,3.730564869442736,NA,NA,NA
