Stephs ID,Nb_sp,Coral,Mangrove,Seagrass,FRic,FDiv,FEve,FDis,FSpe,FOri,Coral_coun,ID
166434,211,0,0,0,0.903014,0.860278,0.581713,0.6816,0.630632,0.13437,0,BR96
166435,211,0,0,0,0.903014,0.860278,0.581713,0.6816,0.630632,0.13437,0,BR96
166436,212,0,0,0,0.903014,0.860704,0.581532,0.681075,0.630609,0.134471,0,BR96
166437,212,0,0,0,0.903014,0.860704,0.581532,0.681075,0.630609,0.134471,0,BR96
166438,213,0,0,0,0.903014,0.861125,0.583614,0.680834,0.630735,0.135964,0,BR96
166439,213,0,0,0,0.903014,0.861125,0.583614,0.680834,0.630735,0.135964,0,BR96
159359,214,0,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR95
159360,214,0,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR95
159361,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,2,BR95
159362,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,4,BR95
159790,214,0,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR95
160230,214,0,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR95
160676,214,0,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR95
160677,214,0,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR95
160678,214,0,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR95
160679,214,0,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR95
160680,214,0,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR95
160681,214,0,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR95
161136,214,0,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR95
161137,214,0,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR95
161138,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,2,BR95
161139,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,2,BR95
161140,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,8,BR95
161141,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,6,BR95
161142,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,9,BR95
161598,214,1,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,4,BR95
161599,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,1,BR95
161600,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,2,BR95
161601,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,6,BR95
161602,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,4,BR95
161603,214,1,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,4,BR95
161604,214,1,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,2,BR95
162067,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR95
162068,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR95
162069,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR95
162070,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR95
162071,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR95
162072,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR95
162073,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR95
162538,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR95
162539,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR95
162540,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR95
162541,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR95
162542,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR95
162543,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR95
162544,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR95
156069,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
156070,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
156071,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
156072,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
156073,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
156074,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
156075,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
156456,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
156457,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
156458,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
156459,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
156460,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
156461,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
156462,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
156850,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
156851,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
156852,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
156853,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
156854,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
156855,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
156856,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
157255,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
157256,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
157257,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
157258,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
157259,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
157260,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
157261,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
157667,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
157668,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
157669,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
157670,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
157671,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
157672,214,1,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,3,BR94
157673,214,1,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,2,BR94
158082,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
158083,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR94
158084,214,1,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,2,BR94
158085,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,2,BR94
158086,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,4,BR94
158087,214,1,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,7,BR94
158088,214,1,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,6,BR94
158507,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,5,BR94
158508,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,7,BR94
158509,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,4,BR94
158510,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,4,BR94
158511,214,1,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,5,BR94
158512,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,5,BR94
158513,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,4,BR94
158932,214,1,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,2,BR94
158932,214,1,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,2,BR94
158933,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,2,BR94
158934,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,2,BR94
158935,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,3,BR94
158936,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,1,BR94
158937,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,1,BR94
158938,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,5,BR94
153244,214,1,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,18,BR93
153245,214,1,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,7,BR93
153246,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,8,BR93
153247,214,1,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,1,BR93
153248,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
153249,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
153250,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
153572,214,1,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,13,BR93
153573,214,1,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,6,BR93
153574,214,1,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,4,BR93
153575,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
153576,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
153577,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
153578,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
153904,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
153905,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
153906,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
153907,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
153908,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
153909,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
153910,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
154247,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
154248,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
154249,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
154250,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
154251,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
154252,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
154253,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
154588,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
154589,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
154590,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
154591,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
154592,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
154593,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
154594,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
154944,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
154945,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
154946,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
154947,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
154948,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
154949,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
154950,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
155312,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
155313,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
155314,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
155315,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
155316,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
155317,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
155318,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
155687,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
155688,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
155689,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
155690,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
155691,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
155692,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
155693,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR93
151981,214,0,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR92
151982,214,0,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR92
151983,214,0,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR92
151984,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,2,BR92
151985,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,5,BR92
151986,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,1,BR92
152290,214,0,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR92
152291,214,0,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR92
152292,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,3,BR92
152293,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,1,BR92
152294,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,2,BR92
152295,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,4,BR92
152296,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,3,BR92
152603,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,2,BR92
152604,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,2,BR92
152605,214,1,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,4,BR92
152606,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,4,BR92
152607,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,4,BR92
152608,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,2,BR92
152609,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,3,BR92
152922,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,4,BR92
152923,214,1,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,1,BR92
152924,214,1,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,6,BR92
152925,214,1,1,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,4,BR92
152926,214,1,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,5,BR92
152927,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR92
152928,214,0,0,0,0.903014,0.860437,0.58122,0.679399,0.629741,0.135329,0,BR92
509613,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
509614,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
509615,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
509616,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
509617,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
509618,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
509619,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
510297,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
510298,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
510299,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
510300,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
510301,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
510302,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
510303,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
510981,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
510982,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
510983,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
510984,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
510985,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
510986,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
510987,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
511665,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
511666,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
511667,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
511668,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
511669,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
511670,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
511671,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
512349,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
512350,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
512351,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
512352,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
512353,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
512354,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
512355,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
513032,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
513033,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
513034,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
513035,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
513036,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
513037,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
513038,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
513716,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
513717,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
513718,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
513719,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
513720,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
513721,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
513722,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
514400,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
514401,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
514402,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
514403,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
514404,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
514405,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
514406,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR158
504095,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
504096,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
504097,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
504098,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
504099,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
504100,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
504101,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
504791,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
504792,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
504793,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
504794,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
504795,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
504796,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
504797,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
505488,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
505489,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
505490,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
505491,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
505492,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
505493,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
505494,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
506181,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
506182,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
506183,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
506184,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
506185,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
506186,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
506187,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
506870,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
506871,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
506872,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
506873,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
506874,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
506875,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
506876,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
507557,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
507558,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
507559,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
507560,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
507561,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
507562,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
507563,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
508243,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
508244,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
508245,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
508246,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
508247,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
508248,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
508249,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
508929,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
508930,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
508931,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
508932,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
508933,238,0,0,0,0.932937,0.854963,0.53967,0.704497,0.641962,0.130469,0,BR157
